brand,model,complect,type_car,seats,doors,Двигатель,Мощность,Крутящий момент двигателя,Коробка передач,Привод,Разгон до сотни,Максимальная скорость,"Расход топлива (л/100 км)
город / трасса / смешанный",Дорожный просвет,Габариты (длина × ширина × высота),Колёсная база,Объём багажника,Объём багажника максимальный,Объём топливного бака,Масса автомобиля
Land Rover,Range Rover,SDV8 Fifty,Большой внедорожник,5,5,дизельный (4367 см³),339 л. с.,740 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,218 км/ч,11.5 / 7.6 / 8.4,220 мм,5000 × 2073 × 1868,2922 мм,639 л,1943 л,105 л,2504 кг
Land Rover,Range Rover,SDV8 Fifty Long,Большой внедорожник,5,5,дизельный (4367 см³),339 л. с.,740 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,218 км/ч,10.8 / 7.6 / 8.4,212 мм,5200 × 2073 × 1869,3120 мм,639 л,2142 л,86 л,2488 кг
Land Rover,Range Rover,V8 Fifty,Большой внедорожник,5,5,бензиновый (4999 см³),525 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.4 секунды,250 км/ч,18 / 9.9 / 12.8,220 мм,5000 × 2073 × 1868,2922 мм,639 л,1943 л,104 л,2497 кг
Land Rover,Range Rover,V8 Fifty Long,Большой внедорожник,5,5,бензиновый (4999 см³),525 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.5 секунды,250 км/ч,18 / 9.9 / 12.8,212 мм,5200 × 2073 × 1869,3120 мм,639 л,2142 л,104 л,2497 кг
Land Rover,Range Rover,V8 SVAutobiography Dynamic,Большой внедорожник,5,5,бензиновый (4999 см³),565 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.4 секунды,250 км/ч,18 / 9.9 / 12.8,220 мм,5000 × 2073 × 1868,2922 мм,639 л,1943 л,104 л,2497 кг
Land Rover,Range Rover,V8 SVAutobiography Dynamic Black,Большой внедорожник,5,5,бензиновый (4999 см³),565 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.4 секунды,250 км/ч,18 / 9.9 / 12.8,220 мм,5000 × 2073 × 1868,2922 мм,639 л,1943 л,104 л,2497 кг
Land Rover,Range Rover,SDV8 SVAutobiography Long,Большой внедорожник,5,5,дизельный (4367 см³),339 л. с.,740 Н·м,автоматическая (8 ступеней),полный,7.2 секунды,218 км/ч,10.8 / 7.6 / 8.4,212 мм,5200 × 2073 × 1869,3120 мм,639 л,2142 л,86 л,2488 кг
Land Rover,Range Rover,V8 SVAutobiography Long,Большой внедорожник,5,5,бензиновый (4999 см³),565 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.5 секунды,250 км/ч,18 / 9.9 / 12.8,212 мм,5200 × 2073 × 1869,3120 мм,639 л,2142 л,104 л,2606 кг
Land Rover,Range Rover Evoque,TD4 Standart,Компактный кроссовер,5,5,дизельный (1999 см³),150 л. с.,380 Н·м,автоматическая (9 ступеней),полный,11.2 секунды,196 км/ч,0 / 0 / 5.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 Standart,Компактный кроссовер,5,5,бензиновый (1997 см³),200 л. с.,320 Н·м,автоматическая (9 ступеней),полный,8.5 секунды,216 км/ч,0 / 0 / 7.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1738 кг
Land Rover,Range Rover Evoque,TD4 Standart 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 Standart 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,Si4 S,Компактный кроссовер,5,5,бензиновый (1997 см³),200 л. с.,320 Н·м,автоматическая (9 ступеней),полный,8.5 секунды,216 км/ч,0 / 0 / 7.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1738 кг
Land Rover,Range Rover Evoque,TD4 S,Компактный кроссовер,5,5,дизельный (1999 см³),150 л. с.,380 Н·м,автоматическая (9 ступеней),полный,11.2 секунды,196 км/ч,0 / 0 / 5.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,TD4 S 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 R-Dynamic S,Компактный кроссовер,5,5,бензиновый (1997 см³),200 л. с.,320 Н·м,автоматическая (9 ступеней),полный,8.5 секунды,216 км/ч,0 / 0 / 7.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1738 кг
Land Rover,Range Rover Evoque,TD4 R-Dynamic S,Компактный кроссовер,5,5,дизельный (1999 см³),150 л. с.,380 Н·м,автоматическая (9 ступеней),полный,11.2 секунды,196 км/ч,0 / 0 / 5.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 S 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,TD4 R-Dynamic S 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 R-Dynamic S 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,Si4 SE,Компактный кроссовер,5,5,бензиновый (1997 см³),200 л. с.,320 Н·м,автоматическая (9 ступеней),полный,8.5 секунды,216 км/ч,0 / 0 / 7.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1738 кг
Land Rover,Range Rover Evoque,TD4 SE,Компактный кроссовер,5,5,дизельный (1999 см³),150 л. с.,380 Н·м,автоматическая (9 ступеней),полный,11.2 секунды,196 км/ч,0 / 0 / 5.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,TD4 SE 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 R-Dynamic SE,Компактный кроссовер,5,5,бензиновый (1997 см³),200 л. с.,320 Н·м,автоматическая (9 ступеней),полный,8.5 секунды,216 км/ч,0 / 0 / 7.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1738 кг
Land Rover,Range Rover Evoque,TD4 R-Dynamic SE,Компактный кроссовер,5,5,дизельный (1999 см³),150 л. с.,380 Н·м,автоматическая (9 ступеней),полный,11.2 секунды,196 км/ч,0 / 0 / 5.7,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 SE 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,TD4 R-Dynamic SE 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 R-Dynamic SE 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,Si4 MHEV R-Dynamic SE,Компактный кроссовер,5,5,бензиновый (1997 см³),300 л. с.,400 Н·м,автоматическая (9 ступеней),полный,6.6 секунды,242 км/ч,0 / 0 / 8.1,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1850 кг
Land Rover,Range Rover Evoque,TD4 R-Dynamic HSE 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 R-Dynamic HSE 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Evoque,TD4 First Edition 180 hp,Компактный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (9 ступеней),полный,9.3 секунды,205 км/ч,0 / 0 / 5.8,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,65 л,1785 кг
Land Rover,Range Rover Evoque,Si4 First Edition 249 hp,Компактный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (9 ступеней),полный,7.5 секунды,230 км/ч,0 / 0 / 7.5,212 мм,4371 × 1996 × 1649,2681 мм,591 л,1383 л,67 л,1787 кг
Land Rover,Range Rover Sport,3.0D i6 249 S,Большой внедорожник,5,7,дизельный (2997 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,8.5 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1803,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,i6 3.0 360 S,Большой внедорожник,5,7,бензиновый (2996 см³),360 л. с.,495 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,209 км/ч,0 / 0 / 9.2,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2285 кг
Land Rover,Range Rover Sport,i6 3.0 360 SE,Большой внедорожник,5,7,бензиновый (2996 см³),360 л. с.,495 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,209 км/ч,0 / 0 / 9.2,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2285 кг
Land Rover,Range Rover Sport,3.0D i6 249 SE,Большой внедорожник,5,7,дизельный (2997 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,8.5 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1803,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,3.0D i6 249 HSE,Большой внедорожник,5,7,дизельный (2997 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,8.5 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1803,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,i6 3.0 360 HSE Dynamic,Большой внедорожник,5,7,бензиновый (2996 см³),360 л. с.,495 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,209 км/ч,0 / 0 / 9.2,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2285 кг
Land Rover,Range Rover Sport,3.0D i6 249 HSE Silver,Большой внедорожник,5,7,дизельный (2997 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,8.5 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1803,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,i6 3.0 360 HSE Dynamic Black,Большой внедорожник,5,7,бензиновый (2996 см³),360 л. с.,495 Н·м,автоматическая (8 ступеней),полный,6.6 секунды,209 км/ч,0 / 0 / 9.2,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2285 кг
Land Rover,Range Rover Sport,3.0D i6 249 HSE Dynamic Black,Большой внедорожник,5,7,дизельный (2997 см³),249 л. с.,600 Н·м,автоматическая (8 ступеней),полный,8.5 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1803,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,3.0D i6 300 HSE,Большой внедорожник,5,7,дизельный (2997 см³),300 л. с.,650 Н·м,автоматическая (8 ступеней),полный,7.3 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,2.0L Si4 PHEV HSE Dynamic,Большой внедорожник,5,7,гибридный (1997 см³),404 л. с.,640 Н·м,автоматическая (8 ступеней),полный,6.3 секунды,220 км/ч,0 / 0 / 2.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,86 л,2471 кг
Land Rover,Range Rover Sport,i6 3.0 400 HST,Большой внедорожник,5,7,бензиновый (2996 см³),400 л. с.,550 Н·м,автоматическая (8 ступеней),полный,5.9 секунды,225 км/ч,0 / 0 / 9.2,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2285 кг
Land Rover,Range Rover Sport,3.0D i6 300 Autobiography Dynamic,Большой внедорожник,5,7,дизельный (2997 см³),300 л. с.,650 Н·м,автоматическая (8 ступеней),полный,7.3 секунды,209 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,3.0D i6 350 HSE Dynamic,Большой внедорожник,5,7,дизельный (2997 см³),350 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,225 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,V8 S/C 5.0 HSE Dynamic,Большой внедорожник,5,7,бензиновый (4999 см³),525 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.3 секунды,250 км/ч,0 / 0 / 12.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2390 кг
Land Rover,Range Rover Sport,V8 S/C 5.0 HSE Dynamic Black,Большой внедорожник,5,7,бензиновый (4999 см³),525 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.3 секунды,250 км/ч,0 / 0 / 12.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2390 кг
Land Rover,Range Rover Sport,3.0D i6 350 HST,Большой внедорожник,5,7,дизельный (2997 см³),350 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.9 секунды,225 км/ч,0 / 0 / 0,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,86 л,2278 кг
Land Rover,Range Rover Sport,V8 S/C 5.0 Autobiography Dynamic,Большой внедорожник,5,7,бензиновый (4999 см³),525 л. с.,625 Н·м,автоматическая (8 ступеней),полный,5.3 секунды,250 км/ч,0 / 0 / 12.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2390 кг
Land Rover,Range Rover Sport,V8 S/C 5.0 SVR,Большой внедорожник,5,7,бензиновый (4999 см³),575 л. с.,700 Н·м,автоматическая (8 ступеней),полный,4.5 секунды,280 км/ч,0 / 0 / 12.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2377 кг
Land Rover,Range Rover Sport,V8 S/C 5.0 SVR CARBON,Большой внедорожник,5,7,бензиновый (4999 см³),575 л. с.,700 Н·м,автоматическая (8 ступеней),полный,4.5 секунды,280 км/ч,0 / 0 / 12.8,213 мм,4879 × 2073 × 1802,2923 мм,780 л,1686 л,104 л,2377 кг
Land Rover,Range Rover Velar,D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,R-Dynamic D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,R-Dynamic P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,R-Dynamic D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,S D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,S P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,SE D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,SE P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,R-Dynamic S D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,R-Dynamic S P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,S D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,R-Dynamic D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic SE D180,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),180 л. с.,430 Н·м,автоматическая (8 ступеней),полный,8.9 секунды,193 км/ч,6.2 / 4.9 / 5.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1829 кг
Land Rover,Range Rover Velar,R-Dynamic SE P250,Среднеразмерный кроссовер,5,5,бензиновый (1997 см³),249 л. с.,365 Н·м,автоматическая (8 ступеней),полный,7.1 секунды,217 км/ч,9.1 / 6.7 / 7.6,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,63 л,1840 кг
Land Rover,Range Rover Velar,SE D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,R-Dynamic S D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,S P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,S D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic SE D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,SE P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,R-Dynamic S P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,SE D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic S D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic SE P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,R-Dynamic SE D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,R-Dynamic HSE D240,Среднеразмерный кроссовер,5,5,дизельный (1999 см³),240 л. с.,500 Н·м,автоматическая (8 ступеней),полный,7.4 секунды,217 км/ч,7.2 / 5.1 / 5.8,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,60 л,1841 кг
Land Rover,Range Rover Velar,R-Dynamic HSE P340,Среднеразмерный кроссовер,5,5,бензиновый (2995 см³),340 л. с.,450 Н·м,автоматическая (8 ступеней),полный,6.4 секунды,233 км/ч,12.7 / 7.5 / 9.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,1884 кг
Land Rover,Range Rover Velar,R-Dynamic HSE D300,Среднеразмерный кроссовер,5,5,дизельный (2993 см³),300 л. с.,700 Н·м,автоматическая (8 ступеней),полный,6.5 секунды,241 км/ч,7.4 / 5.8 / 6.4,213 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,66 л,1959 кг
Land Rover,Range Rover Velar,SVAutobiography Dynamic P550,Среднеразмерный кроссовер,5,5,бензиновый (4999 см³),550 л. с.,680 Н·м,автоматическая (8 ступеней),полный,4.5 секунды,274 км/ч,0 / 0 / 11.8,205 мм,4803 × 2032 × 1665,2874 мм,558 л,1731 л,82 л,2160 кг
Lexus,ES,200 Comfort,Седан класса E,5,4,бензиновый (1998 см³),150 л. с.,192 Н·м,автоматическая (6 ступеней),передний,12.2 секунды,200 км/ч,9 / 6.1 / 7.1,153 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1700 кг
Lexus,ES,250 Comfort,Седан класса E,5,4,бензиновый (2487 см³),200 л. с.,243 Н·м,автоматическая (8 ступеней),передний,9.1 секунды,210 км/ч,8.4 / 5.5 / 6.6,154 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1695 кг
